topology,seed,generation,hamming_diversity,population_divergence,best_fitness
custom,0,0,0.48803508771929827,0.3166666666666667,65.0
custom,0,1,0.4743070175438596,0.40219696969696966,67.0
custom,0,2,0.45919956140350876,0.4514962121212121,69.0
custom,0,3,0.45125877192982455,0.4551136363636364,69.0
custom,0,4,0.44284210526315787,0.45768939393939395,70.0
custom,0,5,0.4398092105263158,0.36414772727272726,71.0
custom,0,6,0.41378508771929823,0.3725378787878788,71.0
custom,0,7,0.4023508771929824,0.38253787878787876,73.0
custom,0,8,0.39622149122807016,0.385965909090909,75.0
custom,0,9,0.3903925438596491,0.3951704545454546,76.0
custom,0,10,0.38607456140350876,0.3494318181818182,77.0
custom,0,11,0.3733223684210526,0.36600378787878785,77.0
custom,0,12,0.3619407894736842,0.36373106060606064,78.0
custom,0,13,0.3554342105263158,0.36318181818181816,76.0
custom,0,14,0.35329385964912285,0.3679545454545455,77.0
custom,0,15,0.3499364035087719,0.33206439393939396,78.0
custom,0,16,0.334015350877193,0.3321401515151516,79.0
custom,0,17,0.3225570175438597,0.32363636363636367,79.0
custom,0,18,0.3127171052631579,0.32001893939393944,79.0
custom,0,19,0.3065877192982456,0.32064393939393937,80.0
custom,0,20,0.3026469298245614,0.28017045454545464,82.0
custom,0,21,0.2933969298245614,0.2735037878787879,84.0
custom,0,22,0.271984649122807,0.2701704545454545,83.0
custom,0,23,0.2661798245614035,0.27295454545454545,85.0
custom,0,24,0.26219298245614037,0.27352272727272725,84.0
custom,0,25,0.2606820175438596,0.24047348484848485,84.0
custom,0,26,0.25275877192982454,0.24651515151515158,85.0
custom,0,27,0.2530328947368421,0.2484280303030303,86.0
custom,0,28,0.2488026315789474,0.25185606060606064,86.0
custom,0,29,0.24837061403508773,0.25687499999999996,87.0
custom,0,30,0.24084868421052633,0.22589015151515154,88.0
custom,0,31,0.2343267543859649,0.234905303030303,88.0
custom,0,32,0.22745394736842106,0.23437499999999997,88.0
custom,0,33,0.22641228070175437,0.23477272727272724,89.0
custom,0,34,0.21901535087719298,0.2284280303030303,92.0
custom,0,35,0.21770614035087718,0.2044318181818182,89.0
custom,0,36,0.21083333333333332,0.19837121212121211,89.0
custom,0,37,0.20683991228070175,0.20392045454545454,90.0
custom,0,38,0.2042061403508772,0.21189393939393938,89.0
custom,0,39,0.20344298245614034,0.21299242424242426,90.0
custom,0,40,0.19919078947368424,0.18808712121212118,91.0
custom,0,41,0.19926973684210528,0.19732954545454545,91.0
custom,0,42,0.19673464912280703,0.19812500000000002,91.0
custom,0,43,0.1961206140350877,0.19710227272727274,91.0
custom,0,44,0.19369078947368423,0.19759469696969698,91.0
custom,0,45,0.19206359649122806,0.17956439393939397,93.0
custom,0,46,0.18602412280701752,0.1828219696969697,93.0
custom,0,47,0.1765548245614035,0.18020833333333333,93.0
custom,0,48,0.17428070175438595,0.17988636363636362,93.0
custom,0,49,0.1723223684210526,0.17926136363636364,94.0
custom,0,50,0.17244956140350876,0.16376893939393938,94.0
custom,0,51,0.16672587719298246,0.16445075757575756,95.0
custom,0,52,0.15844298245614033,0.15973484848484848,95.0
custom,0,53,0.15680701754385964,0.15772727272727272,94.0
custom,0,54,0.154140350877193,0.1552651515151515,95.0
custom,0,55,0.1535657894736842,0.1433712121212121,94.0
custom,0,56,0.15013815789473683,0.14399621212121216,95.0
